,score,algorithm
0,10.66,mogsaarm
1,9.64,mocssarm
2,7.77,nsgaii
3,7.08,mowoaarm
4,6.89,nshsdearm
5,6.77,mowsaarm
6,6.25,mososarm
7,5.9,modaarm
8,5.8,mogeaarm
9,5.06,modearm
10,4.92,mohsbotsarm
11,4.62,mosaarm
12,4.59,mossoarm
13,4.23,motlboarm
14,4.11,mocsoarm
15,3.16,mocatsoarm
16,2.91,mopso
17,2.91,hmofaarm
18,2.79,moaloarm
19,2.77,mofpaarm
