,score,algorithm
0,8.77,mocsoarm
1,8.25,mosaarm
2,7.9,motlboarm
3,7.9,nshsdearm
4,7.62,mohsbotsarm
5,7.45,modearm
6,7.24,mocatsoarm
7,6.85,nsgaii
8,5.83,moaloarm
9,5.69,mogsaarm
10,5.16,mossoarm
11,4.98,mogeaarm
12,4.34,mopso
13,4.25,mowsaarm
14,3.95,mososarm
15,2.79,mofpaarm
16,2.72,mocssarm
17,2.62,hmofaarm
18,2.61,mowoaarm
19,2.35,modaarm
