,algorithm,nbRules
0,mocsoarm,4
1,mopso,2
2,nsgaii,2
3,hmofaarm,2
4,mosaarm,2
5,mowsaarm,4
6,mocatsoarm,2
7,motlboarm,2
8,mofpaarm,2
9,moaloarm,1
10,modaarm,2
11,mohsbotsarm,3
12,modearm,1
13,nshsdearm,3
14,mogeaarm,2
15,mogsaarm,2
16,mossoarm,3
17,mowoaarm,2
18,mososarm,1
19,mocssarm,3
