,score,algorithm
0,10.89,mowsaarm
1,8.81,mocatsoarm
2,7.94,mocssarm
3,7.9,modaarm
4,7.7,mopso
5,7.56,mosaarm
6,7.1,nshsdearm
7,7.09,mososarm
8,5.83,mogsaarm
9,5.24,mowoaarm
10,5.13,nsgaii
11,4.84,mossoarm
12,4.7,modearm
13,4.3,motlboarm
14,3.93,mogeaarm
15,3.76,mocsoarm
16,2.91,hmofaarm
17,2.88,mohsbotsarm
18,2.8,mofpaarm
19,1.65,moaloarm
