,score,algorithm
0,7.4,mocssarm
1,7.1,nshsdearm
2,5.74,mosaarm
3,5.69,modaarm
4,5.19,mowsaarm
5,5.13,nsgaii
6,4.88,mocatsoarm
7,4.67,mowoaarm
8,4.45,mogsaarm
9,4.22,mohsbotsarm
10,4.18,mogeaarm
11,3.76,mocsoarm
12,3.42,motlboarm
13,3.03,mososarm
14,2.88,mopso
15,2.79,mofpaarm
16,2.69,modearm
17,2.61,hmofaarm
18,2.15,mossoarm
19,1.65,moaloarm
