,score,algorithm
0,13.5,nshsdearm
1,12.19,mogsaarm
2,11.79,mogeaarm
3,11.67,modaarm
4,10.14,mossoarm
5,8.51,motlboarm
6,8.36,moaloarm
7,8.28,mocsoarm
8,6.78,mowsaarm
9,5.24,mowoaarm
10,4.95,mocatsoarm
11,4.94,mohsbotsarm
12,4.86,mocssarm
13,4.8,modearm
14,2.95,mopso
15,2.95,hmofaarm
16,2.95,mosaarm
17,2.95,mofpaarm
18,2.91,nsgaii
19,2.86,mososarm
