,score,algorithm
0,13.95,mocssarm
1,10.39,mowsaarm
2,10.13,mocsoarm
3,9.35,mogsaarm
4,7.74,modaarm
5,7.68,mohsbotsarm
6,7.61,mogeaarm
7,7.33,hmofaarm
8,7.27,modearm
9,6.86,nshsdearm
10,5.48,mofpaarm
11,4.95,mosaarm
12,4.95,mowoaarm
13,4.92,nsgaii
14,4.92,mocatsoarm
15,4.78,mossoarm
16,2.95,moaloarm
17,2.86,motlboarm
18,2.8,mopso
19,2.79,mososarm
