,score,algorithm
0,8.28,mossoarm
1,7.41,mohsbotsarm
2,6.99,mopso
3,6.38,nshsdearm
4,5.86,mocssarm
5,5.83,nsgaii
6,5.56,mocsoarm
7,5.29,mowsaarm
8,5.04,moaloarm
9,4.11,motlboarm
10,4.07,mogsaarm
11,4.0,modearm
12,3.93,modaarm
13,3.79,mogeaarm
14,3.65,mowoaarm
15,3.5,mosaarm
16,2.95,mososarm
17,2.88,mocatsoarm
18,2.88,mofpaarm
19,2.8,hmofaarm
