,algorithm,nbRules
0,mocsoarm,4
1,mopso,2
2,nsgaii,5
3,hmofaarm,3
4,mosaarm,2
5,mowsaarm,2
6,mocatsoarm,4
7,motlboarm,5
8,mofpaarm,3
9,moaloarm,2
10,modaarm,2
11,mohsbotsarm,2
12,modearm,2
13,nshsdearm,3
14,mogeaarm,3
15,mogsaarm,3
16,mossoarm,2
17,mowoaarm,2
18,mososarm,2
19,mocssarm,4
