,score,algorithm
0,25.0,moaloarm
1,25.0,mowoaarm
2,23.0,mocatsoarm
3,23.0,modaarm
4,22.0,hmofaarm
5,20.0,mogeaarm
6,18.0,mosaarm
7,18.0,mofpaarm
8,14.0,modearm
9,10.0,mohsbotsarm
10,9.5,mocsoarm
11,6.5,motlboarm
12,6.0,mososarm
13,4.0,mopso
14,3.0,mowsaarm
15,2.5,nshsdearm
16,2.0,mocssarm
17,1.5,mossoarm
18,0.5,nsgaii
19,0.0,mogsaarm
