,score,algorithm
0,20.0,modaarm
1,20.0,mowoaarm
2,19.0,mofpaarm
3,17.0,moaloarm
4,13.0,mohsbotsarm
5,13.0,mososarm
6,11.5,motlboarm
7,11.0,mopso
8,11.0,mocatsoarm
9,10.0,mowsaarm
10,10.0,mocssarm
11,5.0,modearm
12,4.0,nshsdearm
13,3.0,nsgaii
14,3.0,mosaarm
15,3.0,mogeaarm
16,3.0,mogsaarm
17,2.0,mossoarm
18,0.0,mocsoarm
19,0.0,hmofaarm
