,score,algorithm
0,27.0,mocsoarm
1,27.0,moaloarm
2,27.0,mogeaarm
3,27.0,mowoaarm
4,25.0,mocatsoarm
5,25.0,modaarm
6,24.0,hmofaarm
7,23.0,mossoarm
8,22.0,mosaarm
9,21.0,motlboarm
10,20.0,mofpaarm
11,16.0,modearm
12,8.5,nshsdearm
13,5.5,mososarm
14,4.0,mowsaarm
15,3.67,mohsbotsarm
16,3.33,mocssarm
17,2.0,mopso
18,0.5,nsgaii
19,0.5,mogsaarm
