,score,algorithm
0,15.7,mocssarm
1,9.58,nsgaii
2,8.95,modaarm
3,8.66,mososarm
4,8.28,mocatsoarm
5,7.94,mossoarm
6,7.93,nshsdearm
7,7.11,mowoaarm
8,5.7,mocsoarm
9,5.47,modearm
10,4.95,mowsaarm
11,4.92,mosaarm
12,4.88,mohsbotsarm
13,4.88,mogeaarm
14,4.86,mopso
15,4.78,mogsaarm
16,2.91,mofpaarm
17,2.88,hmofaarm
18,2.86,motlboarm
19,2.34,moaloarm
