,score,algorithm
0,31.0,motlboarm
1,31.0,modaarm
2,31.0,mossoarm
3,31.0,mowoaarm
4,31.0,mososarm
5,26.0,mocsoarm
6,26.0,mocatsoarm
7,26.0,mofpaarm
8,26.0,moaloarm
9,26.0,mogeaarm
10,25.0,hmofaarm
11,24.0,mopso
12,19.0,modearm
13,12.5,mosaarm
14,9.5,nsgaii
15,7.5,mowsaarm
16,3.33,nshsdearm
17,2.2,mohsbotsarm
18,1.33,mogsaarm
19,0.17,mocssarm
