,score,algorithm
0,31.0,motlboarm
1,31.0,modaarm
2,31.0,mowoaarm
3,31.0,mososarm
4,27.0,mocsoarm
5,27.0,mocatsoarm
6,27.0,moaloarm
7,27.0,mogeaarm
8,26.0,hmofaarm
9,25.0,mopso
10,23.0,mofpaarm
11,18.0,mossoarm
12,12.0,mosaarm
13,10.0,modearm
14,8.0,nsgaii
15,7.0,mowsaarm
16,4.5,nshsdearm
17,2.2,mohsbotsarm
18,1.33,mogsaarm
19,0.17,mocssarm
