,score,algorithm
0,31.0,mowoaarm
1,27.0,mocsoarm
2,27.0,moaloarm
3,27.0,modaarm
4,27.0,mogeaarm
5,26.0,hmofaarm
6,13.5,mosaarm
7,12.5,modearm
8,9.5,mososarm
9,9.0,nsgaii
10,7.0,mowsaarm
11,6.33,mohsbotsarm
12,5.0,mogsaarm
13,5.0,mossoarm
14,3.0,mopso
15,1.5,mocatsoarm
16,1.5,mofpaarm
17,1.0,nshsdearm
18,1.0,mocssarm
19,0.0,motlboarm
