,score,algorithm
0,34.0,modaarm
1,34.0,mowoaarm
2,31.0,mocsoarm
3,31.0,moaloarm
4,31.0,mogeaarm
5,30.0,hmofaarm
6,23.0,mososarm
7,17.0,mosaarm
8,15.5,modearm
9,11.0,nsgaii
10,10.5,mocatsoarm
11,8.5,mowsaarm
12,6.5,mogsaarm
13,6.25,mohsbotsarm
14,6.0,mossoarm
15,5.0,mopso
16,3.0,mofpaarm
17,2.0,nshsdearm
18,1.0,mocssarm
19,0.0,motlboarm
