,score,algorithm
0,25.0,mowoaarm
1,22.0,moaloarm
2,22.0,modaarm
3,22.0,mogeaarm
4,21.0,hmofaarm
5,18.0,modearm
6,16.0,mosaarm
7,10.0,mohsbotsarm
8,9.0,mososarm
9,8.0,mocsoarm
10,7.5,mowsaarm
11,7.0,mogsaarm
12,6.0,mopso
13,3.5,mocatsoarm
14,3.5,mofpaarm
15,3.0,nshsdearm
16,3.0,mocssarm
17,0.0,nsgaii
18,0.0,motlboarm
19,0.0,mossoarm
