,score,algorithm
0,31.0,mocatsoarm
1,31.0,motlboarm
2,31.0,modaarm
3,31.0,mossoarm
4,31.0,mowoaarm
5,31.0,mososarm
6,27.0,mocsoarm
7,27.0,mofpaarm
8,27.0,moaloarm
9,27.0,mogeaarm
10,26.0,hmofaarm
11,25.0,mopso
12,14.5,mosaarm
13,14.0,modearm
14,9.5,nsgaii
15,8.0,mowsaarm
16,3.33,nshsdearm
17,2.2,mohsbotsarm
18,1.33,mogsaarm
19,0.17,mocssarm
