,score,algorithm
0,30.0,mocsoarm
1,30.0,mopso
2,30.0,hmofaarm
3,30.0,modaarm
4,30.0,mowoaarm
5,28.0,mocatsoarm
6,28.0,moaloarm
7,27.0,mossoarm
8,26.0,mososarm
9,24.0,nsgaii
10,24.0,modearm
11,21.0,mogeaarm
12,19.0,mosaarm
13,7.67,nshsdearm
14,6.33,mowsaarm
15,3.75,mocssarm
16,3.5,motlboarm
17,0.5,mogsaarm
18,0.0,mofpaarm
19,0.0,mohsbotsarm
