,score,algorithm
0,31.0,mocsoarm
1,31.0,mopso
2,31.0,hmofaarm
3,31.0,modaarm
4,31.0,mowoaarm
5,29.0,mocatsoarm
6,29.0,moaloarm
7,28.0,nsgaii
8,27.0,modearm
9,25.0,mossoarm
10,24.0,mogeaarm
11,22.0,mosaarm
12,8.0,mowsaarm
13,7.67,nshsdearm
14,6.67,mocssarm
15,6.5,mososarm
16,4.5,motlboarm
17,1.0,mofpaarm
18,0.4,mogsaarm
19,0.0,mohsbotsarm
