,score,algorithm
0,34.0,mocsoarm
1,34.0,hmofaarm
2,34.0,modaarm
3,32.0,mocatsoarm
4,32.0,moaloarm
5,31.0,mowoaarm
6,30.0,nsgaii
7,28.0,mossoarm
8,26.0,mogeaarm
9,25.0,mosaarm
10,24.0,modearm
11,13.5,mopso
12,9.0,mowsaarm
13,8.33,nshsdearm
14,8.0,mocssarm
15,3.0,mososarm
16,2.75,motlboarm
17,1.0,mofpaarm
18,0.0,mohsbotsarm
19,0.0,mogsaarm
