,score,algorithm
0,32.0,mocsoarm
1,32.0,hmofaarm
2,30.0,moaloarm
3,30.0,modaarm
4,29.0,nsgaii
5,27.0,mossoarm
6,25.0,mowoaarm
7,23.0,mosaarm
8,23.0,mogeaarm
9,22.0,modearm
10,16.0,mopso
11,7.0,nshsdearm
12,5.5,mocssarm
13,3.67,mososarm
14,3.5,mowsaarm
15,3.25,motlboarm
16,2.0,mocatsoarm
17,0.0,mofpaarm
18,0.0,mohsbotsarm
19,0.0,mogsaarm
