,score,algorithm
0,34.0,mocsoarm
1,34.0,hmofaarm
2,34.0,modaarm
3,33.0,moaloarm
4,32.0,mocatsoarm
5,31.0,nsgaii
6,29.0,mossoarm
7,27.0,mowoaarm
8,25.0,mosaarm
9,25.0,mogeaarm
10,24.0,modearm
11,18.0,mopso
12,8.0,mocssarm
13,7.67,nshsdearm
14,3.2,mowsaarm
15,3.0,motlboarm
16,2.75,mososarm
17,0.5,mofpaarm
18,0.0,mohsbotsarm
19,0.0,mogsaarm
