,score,algorithm
0,7.46,mosaarm
1,6.69,mososarm
2,6.66,mogsaarm
3,5.82,mowoaarm
4,5.08,mocsoarm
5,4.87,nshsdearm
6,4.33,mossoarm
7,4.07,mocssarm
8,3.99,mopso
9,3.91,modearm
10,3.68,mowsaarm
11,2.91,modaarm
12,2.86,mogeaarm
13,2.78,mofpaarm
14,2.77,motlboarm
15,2.75,mocatsoarm
16,2.69,nsgaii
17,2.68,hmofaarm
18,2.59,mohsbotsarm
19,1.62,moaloarm
