,score,algorithm
0,14.41,mocatsoarm
1,14.0,mossoarm
2,10.96,mocsoarm
3,10.68,mocssarm
4,9.06,nsgaii
5,7.84,mowoaarm
6,7.8,mohsbotsarm
7,6.96,mowsaarm
8,5.3,nshsdearm
9,4.92,mosaarm
10,4.92,mofpaarm
11,4.92,modaarm
12,4.8,mogeaarm
13,4.79,motlboarm
14,4.73,mososarm
15,2.95,hmofaarm
16,2.95,modearm
17,2.88,mopso
18,2.88,mogsaarm
19,1.65,moaloarm
