,score,algorithm
0,14.41,mocatsoarm
1,14.0,mossoarm
2,11.83,mocssarm
3,10.96,mocsoarm
4,10.91,nsgaii
5,7.84,mowoaarm
6,7.82,mohsbotsarm
7,7.31,nshsdearm
8,7.06,mowsaarm
9,4.92,mosaarm
10,4.92,mofpaarm
11,4.92,modaarm
12,4.88,mogeaarm
13,4.79,motlboarm
14,4.73,mososarm
15,2.95,hmofaarm
16,2.95,modearm
17,2.88,mopso
18,2.88,mogsaarm
19,1.65,moaloarm
