,score,algorithm
0,15.99,motlboarm
1,9.63,mocssarm
2,9.11,mossoarm
3,8.95,mocsoarm
4,7.69,mohsbotsarm
5,7.61,nshsdearm
6,7.51,nsgaii
7,6.85,mofpaarm
8,5.56,moaloarm
9,5.46,mowsaarm
10,5.39,mopso
11,4.92,hmofaarm
12,4.81,mososarm
13,4.55,mogsaarm
14,4.5,modaarm
15,2.88,mogeaarm
16,2.72,modearm
17,2.62,mowoaarm
18,2.59,mocatsoarm
19,2.36,mosaarm
