,score,algorithm
0,10.88,mocssarm
1,10.31,mocatsoarm
2,10.16,nsgaii
3,9.72,modearm
4,9.5,modaarm
5,9.06,moaloarm
6,8.58,mososarm
7,8.42,nshsdearm
8,8.39,mogeaarm
9,6.65,mowoaarm
10,6.45,motlboarm
11,6.39,mosaarm
12,6.35,mocsoarm
13,5.52,mossoarm
14,4.9,mohsbotsarm
15,4.86,mopso
16,4.86,mogsaarm
17,3.85,mowsaarm
18,2.95,hmofaarm
19,2.88,mofpaarm
