,score,algorithm
0,8.87,mososarm
1,8.72,mocssarm
2,8.48,mogeaarm
3,8.4,nsgaii
4,8.25,nshsdearm
5,7.93,mopso
6,7.83,mocatsoarm
7,7.75,modaarm
8,6.65,mowoaarm
9,5.51,motlboarm
10,5.4,moaloarm
11,5.22,modearm
12,4.9,mohsbotsarm
13,4.17,mocsoarm
14,3.85,mowsaarm
15,3.54,mosaarm
16,3.5,mossoarm
17,2.95,hmofaarm
18,2.88,mofpaarm
19,2.86,mogsaarm
