,algorithm,nbRules
0,mocsoarm,2
1,mopso,1
2,nsgaii,2
3,hmofaarm,1
4,mosaarm,5
5,mowsaarm,3
6,mocatsoarm,2
7,motlboarm,2
8,mofpaarm,1
9,moaloarm,2
10,modaarm,1
11,mohsbotsarm,1
12,modearm,6
13,nshsdearm,3
14,mogeaarm,2
15,mogsaarm,5
16,mossoarm,7
17,mowoaarm,2
18,mososarm,5
19,mocssarm,5
