,score,algorithm
0,14.57,mossoarm
1,13.76,mowsaarm
2,11.24,motlboarm
3,10.71,nshsdearm
4,10.48,nsgaii
5,7.52,mocsoarm
6,7.52,modearm
7,6.39,mocatsoarm
8,5.35,mopso
9,4.97,mohsbotsarm
10,4.95,mowoaarm
11,4.92,hmofaarm
12,4.92,mosaarm
13,4.9,modaarm
14,4.86,mogsaarm
15,4.79,mocssarm
16,2.95,mofpaarm
17,2.95,mososarm
18,2.91,mogeaarm
19,2.68,moaloarm
