,algorithm,nbRules
0,mocsoarm,6
1,mopso,3
2,nsgaii,3
3,hmofaarm,1
4,mosaarm,2
5,mowsaarm,3
6,mocatsoarm,4
7,motlboarm,3
8,mofpaarm,1
9,moaloarm,3
10,modaarm,3
11,mohsbotsarm,3
12,modearm,2
13,nshsdearm,4
14,mogeaarm,4
15,mogsaarm,3
16,mossoarm,3
17,mowoaarm,2
18,mososarm,5
19,mocssarm,3
