,algorithm,support,confidence,cosine
0,mocsoarm,0.0,0.0,0.0
1,mopso,0.039735099337748346,0.3157894736842105,0.20751433915982243
2,nsgaii,0.006622516556291391,0.07142857142857142,0.038180177416060626
3,hmofaarm,0.0,0.0,0.0
4,mosaarm,0.006622516556291391,0.049999999999999996,0.09999999999999999
5,mowsaarm,0.046357615894039736,0.4375,0.15843755557440745
6,mocatsoarm,0.019867549668874173,1.0,0.14095229572048187
7,motlboarm,0.013245033112582781,1.0,0.125
8,motlboarm,0.11258278145695365,0.85,0.30934667322990655
9,mofpaarm,0.12582781456953643,1.0,0.35472216532032
10,moaloarm,0.10596026490066225,1.0,0.3255153835084638
11,modaarm,0.8079470198675497,1.0,0.8988587318747867
12,mohsbotsarm,0.033112582781456956,1.0,0.19764235376052372
13,modearm,0.006622516556291391,0.09999999999999999,0.09999999999999999
14,modearm,0.019867549668874173,0.019867549668874173,0.06303578296313005
15,nshsdearm,0.013245033112582781,0.015625,0.10206207261596574
16,mogeaarm,0.013245033112582781,0.013245033112582781,0.03639372626234195
17,mogsaarm,0.013245033112582781,0.01639344262295082,0.01473538904712765
18,mossoarm,0.006622516556291391,0.00819672131147541,0.007367694523563825
19,mowoaarm,0.8079470198675497,1.0,0.8988587318747867
20,mososarm,0.052980132450331126,0.7272727272727273,0.27852424952911653
21,mocssarm,0.026490066225165563,0.18181818181818182,0.18609684207969418
