,score,algorithm
0,24.0,mopso
1,24.0,mocatsoarm
2,24.0,mofpaarm
3,24.0,moaloarm
4,24.0,modaarm
5,24.0,mogeaarm
6,24.0,mossoarm
7,24.0,mowoaarm
8,23.0,mocsoarm
9,22.0,mososarm
10,20.0,hmofaarm
11,12.0,nsgaii
12,7.5,modearm
13,7.0,mosaarm
14,3.0,nshsdearm
15,2.67,mowsaarm
16,2.0,mohsbotsarm
17,2.0,mogsaarm
18,1.8,mocssarm
19,1.0,motlboarm
