,score,algorithm
0,21.0,mocatsoarm
1,21.0,mofpaarm
2,21.0,moaloarm
3,21.0,modaarm
4,21.0,mogeaarm
5,21.0,mowoaarm
6,20.0,mocsoarm
7,19.0,mossoarm
8,18.0,hmofaarm
9,11.0,nsgaii
10,9.0,mososarm
11,7.0,mosaarm
12,5.0,modearm
13,5.0,nshsdearm
14,3.5,mopso
15,2.33,mocssarm
16,2.0,motlboarm
17,1.5,mohsbotsarm
18,1.33,mowsaarm
19,1.0,mogsaarm
