,score,algorithm
0,20.0,mopso
1,20.0,mocatsoarm
2,20.0,mofpaarm
3,20.0,moaloarm
4,20.0,modaarm
5,20.0,mogeaarm
6,20.0,mowoaarm
7,19.0,mocsoarm
8,18.0,mossoarm
9,17.0,hmofaarm
10,11.0,nsgaii
11,9.0,mososarm
12,7.0,mosaarm
13,5.0,modearm
14,5.0,nshsdearm
15,2.0,mocssarm
16,1.5,mohsbotsarm
17,1.0,mowsaarm
18,1.0,motlboarm
19,1.0,mogsaarm
