,algorithm,nbRules
0,mocsoarm,3
1,mopso,3
2,nsgaii,1
3,hmofaarm,1
4,mosaarm,4
5,mowsaarm,4
6,mocatsoarm,6
7,motlboarm,4
8,mofpaarm,2
9,moaloarm,4
10,modaarm,3
11,mohsbotsarm,2
12,modearm,3
13,nshsdearm,4
14,mogeaarm,4
15,mogsaarm,1
16,mossoarm,5
17,mowoaarm,2
18,mososarm,5
19,mocssarm,2
