,algorithm,support,confidence,cosine
0,mocsoarm,0.10635155096011817,1.0,0.3261158551191864
1,mocsoarm,0.39586410635155095,0.9663461538461537,0.6184996011466507
2,mopso,0.0004923682914820286,0.5,0.35355339059327373
3,mopso,0.005908419497784343,0.35294117647058826,0.420084025208403
4,mopso,0.008862629246676515,0.12000000000000001,0.34641016151377546
5,mopso,0.07385524372230429,1.0,0.27176321259932196
6,nsgaii,0.011816838995568686,1.0,0.1087052850397288
7,nsgaii,0.21270310192023634,0.5326757090012331,0.3366032911635349
8,hmofaarm,0.9753815854258986,1.0,0.9876140872961962
9,mosaarm,0.0014771048744460858,1.0,0.0384331221012044
10,mosaarm,0.008862629246676515,0.15000000000000002,0.1552647508520297
11,mosaarm,0.026587887740029542,0.20149253731343283,0.07319331228017534
12,mosaarm,0.03052683407188577,0.13247863247863248,0.13853097104436066
13,mosaarm,0.059084194977843424,0.08553100498930863,0.12161094837522628
14,mowsaarm,0.0029542097488921715,1.0,0.0543526425198644
15,mowsaarm,0.03988183161004431,0.3932038834951456,0.12679705623362783
16,mowsaarm,0.09724273756770065,0.09724273756770065,0.3118376782361308
17,mocatsoarm,0.0019694731659281144,1.0,0.04437874678185622
18,mocatsoarm,0.025110782865583457,0.1554878048780488,0.23971417232081382
19,mocatsoarm,0.053175775480059084,0.5,0.22196863065014558
20,mocatsoarm,0.07090103397341212,0.07090103397341212,0.10908471127201985
21,motlboarm,0.0029542097488921715,0.25,0.0271763212599322
22,motlboarm,0.023633677991137372,0.05687203791469195,0.2384785900551493
23,motlboarm,0.029419005416051205,0.13960280373831774,0.1495414575150399
24,mofpaarm,0.0014771048744460858,0.05,0.223606797749979
25,mofpaarm,0.005908419497784343,1.0,0.09861274389093197
26,mofpaarm,0.011816838995568686,0.16666666666666666,0.08333333333333333
27,mofpaarm,0.012801575578532743,0.13471502590673576,0.13334034681676007
28,mofpaarm,0.046282619399310686,0.08422939068100359,0.17383815764523575
29,moaloarm,0.3879862136878385,1.0,0.6228853937024359
30,modaarm,0.49729197439684886,1.0,0.7051893181244656
31,mohsbotsarm,0.10635155096011817,1.0,0.3261158551191864
32,modearm,0.04234367306745446,1.0,0.20577578348157116
33,modearm,0.04529788281634663,0.4423076923076923,0.2110002947624324
34,nshsdearm,0.01772525849335303,0.5,0.09414153837003364
35,nshsdearm,0.03151157065484983,0.380952380952381,0.10956462872895716
36,nshsdearm,0.03545051698670606,0.0943643512450852,0.217214584276799
37,nshsdearm,0.053175775480059084,0.16640986132511557,0.17409009424970925
38,mogeaarm,0.013293943870014771,1.0,0.11529936630361319
39,mogsaarm,0.0009847365829640572,1.0,0.031380512790011215
40,mogsaarm,0.0014771048744460858,0.5,0.08492077756084468
41,mogsaarm,0.003938946331856229,0.5,0.04493531162901138
42,mogsaarm,0.007877892663712457,0.11678832116788322,0.08477602025532502
43,mogsaarm,0.026587887740029542,0.026587887740029542,0.09414153837003364
44,mossoarm,0.18365337272279667,1.0,0.42854798182093523
45,mowoaarm,0.48842934515017233,1.0,0.6988772031982246
46,mososarm,0.003938946331856229,0.15384615384615385,0.08091133940627349
47,mososarm,0.011816838995568686,0.4285714285714286,0.07116431387661541
48,mososarm,0.013293943870014771,0.030066815144766144,0.041648816917885974
49,mocssarm,0.07090103397341212,1.0,0.34022878627424563
