,algorithm,support,confidence,cosine
0,mocsoarm,0.01772525849335303,0.33333333333333337,0.10054610782029112
1,mocsoarm,0.03348104382077794,0.17435897435897435,0.07640497667729974
2,mopso,0.0004923682914820286,0.5,0.35355339059327373
3,mopso,0.005908419497784343,0.024390243902439025,0.07808688094430304
4,nsgaii,0.011816838995568686,1.0,0.1087052850397288
5,nsgaii,0.022895125553914326,0.02352643561851758,0.034596442694484725
6,hmofaarm,0.012801575578532743,0.4814814814814815,0.12885189058084473
7,hmofaarm,0.026587887740029542,0.16666666666666666,0.2041241452319315
8,hmofaarm,0.03545051698670606,0.31578947368421056,0.10580595494141656
9,mosaarm,0.059084194977843424,0.08553100498930863,0.12161094837522628
10,mowsaarm,0.0014771048744460858,0.25,0.06063390625908324
11,mowsaarm,0.011816838995568686,0.011816838995568686,0.1087052850397288
12,mocatsoarm,0.00012309207287050715,0.25,0.005547343347732028
13,mocatsoarm,0.01772525849335303,0.16822429906542055,0.07005482205152114
14,motlboarm,0.026587887740029542,0.057203389830508475,0.11489465726733719
15,mofpaarm,0.0014771048744460858,0.05,0.223606797749979
16,mofpaarm,0.026587887740029542,0.057203389830508475,0.12818252965503166
17,moaloarm,0.3879862136878385,1.0,0.6228853937024359
18,modaarm,0.011816838995568686,1.0,0.1087052850397288
19,modaarm,0.014771048744460856,0.051724137931034475,0.1695158759052026
20,mohsbotsarm,0.005908419497784343,0.005908419497784343,0.013118303559720703
21,modearm,0.04529788281634663,0.4423076923076923,0.2110002947624324
22,nshsdearm,0.01772525849335303,0.5,0.09414153837003364
23,nshsdearm,0.03545051698670606,0.0943643512450852,0.217214584276799
24,nshsdearm,0.053175775480059084,0.16640986132511557,0.17409009424970925
25,mogeaarm,0.013293943870014771,0.06428571428571428,0.06821575702091433
26,mogsaarm,0.026587887740029542,0.026587887740029542,0.09414153837003364
27,mossoarm,0.0029542097488921715,0.6666666666666666,0.04437874678185623
28,mossoarm,0.009847365829640572,0.010095911155981827,0.052236238730902565
29,mowoaarm,0.48842934515017233,1.0,0.6988772031982246
30,mososarm,0.0,0.0,0.0
31,mocssarm,0.0009847365829640572,1.0,0.031380512790011215
32,mocssarm,0.053175775480059084,0.3333333333333333,0.31066822384709863
33,mocssarm,0.0568685376661743,0.20121951219512194,0.24746862650215523
