,algorithm,nbRules
0,mocsoarm,1
1,mopso,3
2,nsgaii,3
3,hmofaarm,1
4,mosaarm,6
5,mowsaarm,1
6,mocatsoarm,1
7,motlboarm,4
8,mofpaarm,3
9,moaloarm,1
10,modaarm,3
11,mohsbotsarm,1
12,modearm,3
13,nshsdearm,5
14,mogeaarm,4
15,mogsaarm,3
16,mossoarm,3
17,mowoaarm,4
18,mososarm,4
19,mocssarm,1
