,score,algorithm
0,12.1,mossoarm
1,11.23,nshsdearm
2,11.04,mowsaarm
3,8.18,mocatsoarm
4,7.74,motlboarm
5,7.48,mohsbotsarm
6,6.81,mocsoarm
7,6.35,mocssarm
8,6.07,nsgaii
9,5.02,mososarm
10,4.91,mowoaarm
11,4.9,mogsaarm
12,4.8,mofpaarm
13,4.78,mosaarm
14,4.78,modearm
15,4.75,mogeaarm
16,2.91,mopso
17,2.88,hmofaarm
18,2.88,modaarm
19,2.61,moaloarm
