,algorithm,nbRules
0,mocsoarm,1
1,mopso,2
2,nsgaii,5
3,hmofaarm,1
4,mosaarm,2
5,mowsaarm,1
6,mocatsoarm,2
7,motlboarm,1
8,mofpaarm,1
9,moaloarm,3
10,modaarm,2
11,mohsbotsarm,3
12,modearm,2
13,nshsdearm,6
14,mogeaarm,2
15,mogsaarm,4
16,mossoarm,3
17,mowoaarm,1
18,mososarm,4
19,mocssarm,2
