,algorithm,nbRules
0,mocsoarm,1
1,mopso,1
2,nsgaii,2
3,hmofaarm,1
4,mosaarm,1
5,mowsaarm,5
6,mocatsoarm,3
7,motlboarm,5
8,mofpaarm,2
9,moaloarm,3
10,modaarm,5
11,mohsbotsarm,5
12,modearm,2
13,nshsdearm,4
14,mogeaarm,2
15,mogsaarm,4
16,mossoarm,1
17,mowoaarm,2
18,mososarm,3
19,mocssarm,1
