,algorithm,nbRules
0,mocsoarm,5
1,mopso,5
2,nsgaii,8
3,hmofaarm,1
4,mosaarm,3
5,mowsaarm,2
6,mocatsoarm,2
7,motlboarm,4
8,mofpaarm,1
9,moaloarm,4
10,modaarm,3
11,mohsbotsarm,1
12,modearm,3
13,nshsdearm,3
14,mogeaarm,3
15,mogsaarm,5
16,mossoarm,1
17,mowoaarm,1
18,mososarm,1
19,mocssarm,4
