,algorithm,support,confidence,cosine
0,mocsoarm,0.33112582781456956,1.0,0.575435337648436
1,mopso,0.006622516556291391,0.019230769230769232,0.028306925853614894
2,nsgaii,0.019867549668874173,0.019867549668874173,0.06303578296313005
3,hmofaarm,0.0,0.0,0.0
4,mosaarm,0.006622516556291391,0.07692307692307693,0.16012815380508713
5,mosaarm,0.013245033112582781,1.0,0.1150870675296872
6,mowsaarm,0.0,0.0,0.0
7,mocatsoarm,0.07947019867549669,1.0,0.28190459144096375
8,motlboarm,0.052980132450331126,0.163265306122449,0.09300439528813252
9,mofpaarm,0.0,0.0,0.0
10,moaloarm,0.10596026490066225,1.0,0.3255153835084638
11,modaarm,0.32450331125827814,1.0,0.5696519211398117
12,mohsbotsarm,0.0,0.0,0.0
13,modearm,0.006622516556291391,0.5,0.0575435337648436
14,nshsdearm,0.006622516556291391,0.09999999999999999,0.15811388300841897
15,mogeaarm,0.0,0.0,0.0
16,mogsaarm,0.0,0.0,0.0
17,mossoarm,0.033112582781456956,1.0,0.18196863131170976
18,mossoarm,0.046357615894039736,0.06481481481481481,0.05481478166907629
19,mowoaarm,0.8079470198675497,1.0,0.8988587318747867
20,mososarm,0.013245033112582781,0.06666666666666667,0.029715353060421796
21,mocssarm,0.026490066225165563,0.25,0.2672612419124244
