,algorithm,nbRules
0,mocsoarm,3
1,mopso,3
2,nsgaii,2
3,hmofaarm,2
4,mosaarm,2
5,mowsaarm,4
6,mocatsoarm,3
7,motlboarm,4
8,mofpaarm,2
9,moaloarm,2
10,modaarm,2
11,mohsbotsarm,2
12,modearm,2
13,nshsdearm,4
14,mogeaarm,2
15,mogsaarm,2
16,mossoarm,4
17,mowoaarm,1
18,mososarm,1
19,mocssarm,3
