,algorithm,nbRules
0,mocsoarm,3
1,mopso,6
2,nsgaii,2
3,hmofaarm,2
4,mosaarm,2
5,mowsaarm,3
6,mocatsoarm,2
7,motlboarm,2
8,mofpaarm,2
9,moaloarm,2
10,modaarm,3
11,mohsbotsarm,4
12,modearm,3
13,nshsdearm,3
14,mogeaarm,1
15,mogsaarm,1
16,mossoarm,2
17,mowoaarm,3
18,mososarm,1
19,mocssarm,2
