,score,algorithm
0,28.0,mopso
1,28.0,hmofaarm
2,28.0,mocatsoarm
3,28.0,mofpaarm
4,28.0,mogeaarm
5,25.0,moaloarm
6,25.0,modearm
7,25.0,mowoaarm
8,24.0,modaarm
9,23.0,mocsoarm
10,18.0,nsgaii
11,12.0,mososarm
12,11.5,mosaarm
13,8.0,mowsaarm
14,3.0,mocssarm
15,2.5,nshsdearm
16,2.5,mossoarm
17,2.0,motlboarm
18,0.5,mogsaarm
19,0.25,mohsbotsarm
