,score,algorithm
0,28.0,moaloarm
1,27.0,mocsoarm
2,26.0,mowoaarm
3,25.0,modaarm
4,10.5,nshsdearm
5,9.0,mofpaarm
6,8.5,mogsaarm
7,8.33,hmofaarm
8,7.5,mosaarm
9,6.33,nsgaii
10,5.0,mohsbotsarm
11,4.0,mososarm
12,3.0,mopso
13,3.0,mowsaarm
14,2.0,motlboarm
15,2.0,modearm
16,2.0,mogeaarm
17,2.0,mossoarm
18,0.0,mocatsoarm
19,0.0,mocssarm
