,score,algorithm
0,29.0,moaloarm
1,28.0,modaarm
2,27.0,hmofaarm
3,26.0,mocsoarm
4,25.0,mowoaarm
5,21.0,mosaarm
6,17.0,mowsaarm
7,10.0,motlboarm
8,10.0,mogeaarm
9,7.0,nshsdearm
10,6.0,mogsaarm
11,5.0,mofpaarm
12,5.0,mososarm
13,3.67,nsgaii
14,3.5,mossoarm
15,2.0,mopso
16,2.0,mocatsoarm
17,2.0,mohsbotsarm
18,1.0,modearm
19,0.0,mocssarm
