,score,algorithm
0,27.0,mopso
1,27.0,hmofaarm
2,27.0,mocatsoarm
3,27.0,mofpaarm
4,27.0,mogeaarm
5,27.0,mossoarm
6,24.0,moaloarm
7,24.0,modearm
8,24.0,mowoaarm
9,22.0,mocsoarm
10,22.0,modaarm
11,21.0,mososarm
12,14.0,nsgaii
13,9.0,mosaarm
14,4.67,mowsaarm
15,2.25,mocssarm
16,0.75,nshsdearm
17,0.67,motlboarm
18,0.5,mohsbotsarm
19,0.0,mogsaarm
