,score,algorithm
0,32.0,mopso
1,32.0,hmofaarm
2,32.0,mocatsoarm
3,32.0,mofpaarm
4,29.0,moaloarm
5,29.0,modearm
6,29.0,mowoaarm
7,28.0,modaarm
8,26.0,mocsoarm
9,26.0,mogeaarm
10,21.0,nsgaii
11,14.0,mosaarm
12,11.5,mowsaarm
13,7.0,motlboarm
14,4.67,mocssarm
15,4.0,nshsdearm
16,4.0,mossoarm
17,0.5,mogsaarm
18,0.33,mohsbotsarm
19,0.0,mososarm
