,score,algorithm
0,27.0,mopso
1,27.0,hmofaarm
2,27.0,mocatsoarm
3,27.0,mofpaarm
4,27.0,mogeaarm
5,27.0,mossoarm
6,27.0,mososarm
7,24.0,moaloarm
8,24.0,modearm
9,24.0,mowoaarm
10,22.0,mocsoarm
11,22.0,modaarm
12,15.0,nsgaii
13,9.5,mosaarm
14,4.67,mowsaarm
15,2.5,mocssarm
16,1.0,motlboarm
17,0.75,nshsdearm
18,0.33,mohsbotsarm
19,0.0,mogsaarm
