,score,algorithm
0,28.0,mopso
1,28.0,hmofaarm
2,28.0,mocatsoarm
3,28.0,mofpaarm
4,28.0,mogeaarm
5,25.0,moaloarm
6,25.0,modearm
7,25.0,mowoaarm
8,23.0,mocsoarm
9,23.0,modaarm
10,18.0,nsgaii
11,15.0,mososarm
12,11.5,mosaarm
13,10.0,mossoarm
14,6.0,mowsaarm
15,4.67,mocssarm
16,2.0,motlboarm
17,2.0,nshsdearm
18,0.5,mogsaarm
19,0.25,mohsbotsarm
