,score,algorithm
0,35.0,hmofaarm
1,35.0,mofpaarm
2,33.0,moaloarm
3,33.0,modearm
4,32.0,modaarm
5,31.0,mocsoarm
6,28.0,mopso
7,28.0,mogeaarm
8,28.0,mowoaarm
9,23.0,mocatsoarm
10,16.0,mosaarm
11,13.5,mowsaarm
12,7.0,motlboarm
13,5.5,mossoarm
14,5.33,mocssarm
15,4.5,nshsdearm
16,1.75,nsgaii
17,1.0,mogsaarm
18,0.5,mohsbotsarm
19,0.4,mososarm
