,algorithm,nbRules
0,mocsoarm,2
1,mopso,3
2,nsgaii,2
3,hmofaarm,3
4,mosaarm,3
5,mowsaarm,3
6,mocatsoarm,3
7,motlboarm,2
8,mofpaarm,1
9,moaloarm,1
10,modaarm,2
11,mohsbotsarm,2
12,modearm,5
13,nshsdearm,4
14,mogeaarm,2
15,mogsaarm,2
16,mossoarm,5
17,mowoaarm,3
18,mososarm,3
19,mocssarm,2
