,algorithm,nbRules
0,mocsoarm,2
1,mopso,3
2,nsgaii,2
3,hmofaarm,3
4,mosaarm,3
5,mowsaarm,4
6,mocatsoarm,3
7,motlboarm,3
8,mofpaarm,1
9,moaloarm,1
10,modaarm,2
11,mohsbotsarm,1
12,modearm,6
13,nshsdearm,5
14,mogeaarm,2
15,mogsaarm,4
16,mossoarm,6
17,mowoaarm,3
18,mososarm,4
19,mocssarm,2
