,algorithm,nbRules
0,mocsoarm,1
1,mopso,1
2,nsgaii,1
3,hmofaarm,1
4,mosaarm,2
5,mowsaarm,2
6,mocatsoarm,3
7,motlboarm,3
8,mofpaarm,3
9,moaloarm,2
10,modaarm,2
11,mohsbotsarm,5
12,modearm,3
13,nshsdearm,1
14,mogeaarm,2
15,mogsaarm,2
16,mossoarm,3
17,mowoaarm,1
18,mososarm,3
19,mocssarm,4
