,algorithm,nbRules
0,mocsoarm,1
1,mopso,2
2,nsgaii,3
3,hmofaarm,1
4,mosaarm,1
5,mowsaarm,3
6,mocatsoarm,4
7,motlboarm,4
8,mofpaarm,1
9,moaloarm,2
10,modaarm,4
11,mohsbotsarm,2
12,modearm,1
13,nshsdearm,5
14,mogeaarm,4
15,mogsaarm,7
16,mossoarm,4
17,mowoaarm,4
18,mososarm,2
19,mocssarm,1
