,algorithm,nbRules
0,mocsoarm,2
1,mopso,3
2,nsgaii,7
3,hmofaarm,1
4,mosaarm,5
5,mowsaarm,3
6,mocatsoarm,4
7,motlboarm,4
8,mofpaarm,1
9,moaloarm,4
10,modaarm,3
11,mohsbotsarm,6
12,modearm,5
13,nshsdearm,5
14,mogeaarm,3
15,mogsaarm,2
16,mossoarm,2
17,mowoaarm,4
18,mososarm,2
19,mocssarm,2
