,algorithm,nbRules
0,mocsoarm,3
1,mopso,2
2,nsgaii,2
3,hmofaarm,3
4,mosaarm,5
5,mowsaarm,1
6,mocatsoarm,2
7,motlboarm,1
8,mofpaarm,3
9,moaloarm,1
10,modaarm,4
11,mohsbotsarm,1
12,modearm,2
13,nshsdearm,3
14,mogeaarm,2
15,mogsaarm,3
16,mossoarm,3
17,mowoaarm,2
18,mososarm,3
19,mocssarm,2
