,algorithm,support,confidence,cosine
0,mocsoarm,0.4966887417218543,1.0,0.7047614786024093
1,mopso,0.847682119205298,1.0,0.9206965402374976
2,nsgaii,0.09271523178807947,1.0,0.30449175980324894
3,hmofaarm,0.847682119205298,1.0,0.9206965402374976
4,mosaarm,0.1456953642384106,1.0,0.38170062121826653
5,mowsaarm,0.019867549668874173,1.0,0.14095229572048187
6,mowsaarm,0.033112582781456956,0.625,0.2525381361380527
7,mowsaarm,0.06622516556291391,0.4166666666666667,0.2752409412815902
8,mowsaarm,0.0728476821192053,0.8461538461538461,0.24827473977140388
9,mocatsoarm,0.847682119205298,1.0,0.9206965402374976
10,motlboarm,0.847682119205298,1.0,0.9206965402374976
11,mofpaarm,0.847682119205298,1.0,0.9206965402374976
12,moaloarm,0.8079470198675497,1.0,0.8988587318747867
13,modaarm,0.4966887417218543,1.0,0.7047614786024093
14,mohsbotsarm,0.006622516556291391,1.0,0.35355339059327373
15,mohsbotsarm,0.013245033112582781,1.0,0.1150870675296872
16,mohsbotsarm,0.033112582781456956,0.25,0.09098431565585488
17,modearm,0.8079470198675497,1.0,0.8988587318747867
18,nshsdearm,0.013245033112582781,0.39999999999999997,0.23904572186687872
19,nshsdearm,0.026490066225165563,1.0,0.1627576917542319
20,nshsdearm,0.033112582781456956,0.3846153846153847,0.35805743701971654
21,nshsdearm,0.09271523178807947,0.09271523178807947,0.09271523178807947
22,mogeaarm,0.847682119205298,1.0,0.9206965402374976
23,mogsaarm,0.013245033112582781,1.0,0.1150870675296872
24,mogsaarm,0.033112582781456956,0.04098360655737705,0.11316968255314817
25,mossoarm,0.847682119205298,1.0,0.9206965402374976
26,mowoaarm,0.8079470198675497,1.0,0.8988587318747867
27,mososarm,0.847682119205298,1.0,0.9206965402374976
28,mocssarm,0.013245033112582781,0.25,0.5
29,mocssarm,0.019867549668874173,0.1875,0.43301270189221935
30,mocssarm,0.026490066225165563,1.0,0.1627576917542319
31,mocssarm,0.09271523178807947,0.4117647058823529,0.27724131203346886
