,algorithm,nbRules
0,mocsoarm,3
1,mopso,2
2,nsgaii,5
3,hmofaarm,1
4,mosaarm,7
5,mowsaarm,2
6,mocatsoarm,2
7,motlboarm,1
8,mofpaarm,2
9,moaloarm,3
10,modaarm,3
11,mohsbotsarm,2
12,modearm,1
13,nshsdearm,3
14,mogeaarm,2
15,mogsaarm,2
16,mossoarm,4
17,mowoaarm,3
18,mososarm,2
19,mocssarm,4
